municode,iid,choice1,blue1,win1,group,grpmem,cogrpmem,idgroup,choice2,blue2,win2,renegade,renegadewin,head,urbr_2,female,yage,ysch,married,tcons,lcons,survhhsz,familyoutdeg,friendsoutdeg,insample
30,3020,6,1,12000,1,4,3,3002,6,1,12000,0,0,0,0,1,46,5,1,285854.66,12.563239,8,0,1,1
30,3019,4,1,9000,1,4,3,3002,4,1,9000,0,0,1,0,1,38,6,1,319945.84,12.675907,6,0,5,1
30,3021,4,0,1800,1,4,3,3002,4,0,1800,0,0,,0,,,,,944496.31,13.758407,,0,0,
30,3018,6,1,12000,1,4,3,3002,6,1,12000,0,0,1,0,0,53,3,0,148176.86,11.906162,6,0,0,1
30,3025,3,1,7200,1,4,3,3003,3,0,2400,0,0,0,0,1,41,11,1,760588.75,13.541848,9,0,6,1
30,3023,2,1,5700,1,4,3,3003,2,1,5700,0,0,1,0,1,56,0,0,532564.31,13.185459,6,0,3,1
30,3026,3,1,7200,1,4,3,3003,2,1,5700,0,0,0,0,1,39,11,1,163159.5,12.002483,4,0,4,1
30,3024,4,1,9000,1,4,3,3003,4,1,9000,0,0,0,0,1,66,2,1,166412.48,12.022224,4,0,5,1
31,3102,4,1,9000,1,5,4,3101,3,0,2400,0,0,0,0,1,36,0,1,324754.13,12.690824,6,0,7,1
31,3105,3,1,7200,1,5,4,3101,3,1,7200,0,0,0,0,1,46,0,1,432377.94,12.977056,13,0,6,1
31,3104,1,0,3000,1,5,4,3101,2,0,2700,0,0,0,1,1,26,6,1,329194.63,12.704405,6,0,6,1
31,3103,4,1,9000,1,5,4,3101,4,1,9000,0,0,,0,,,,,515467.72,13.15283,10,0,8,
31,3101,4,1,9000,1,5,4,3101,4,1,9000,0,0,0,0,1,49,2,1,330280.97,12.707699,8,0,6,1
31,3122,3,1,7200,1,4,3,3102,3,1,7200,0,0,0,0,1,24,6,1,393629.19,12.883164,10,1,2,1
31,3107,2,1,5700,1,4,3,3102,6,1,12000,0,0,0,0,1,31,3,1,538327.81,13.196223,6,0,5,1
31,3108,4,1,9000,1,4,3,3102,4,1,9000,0,0,0,0,0,20,0,0,189962.69,12.154583,13,0,3,1
31,3106,6,1,12000,1,4,3,3102,3,1,7200,0,0,0,0,0,19,8,0,1110859.6,13.920645,10,0,9,1
31,3109,4,1,9000,1,3,2,3103,3,1,7200,0,0,0,1,1,40,5,0,937283.5,13.750741,26,0,2,1
31,3141,5,1,11000,1,3,2,3103,6,1,12000,0,0,1,1,1,31,6,1,272247.06,12.514465,5,0,3,1
31,3140,6,1,12000,1,3,2,3103,6,1,12000,0,0,0,1,1,26,3,1,606153.5,13.314889,6,0,2,1
31,3110,6,1,12000,1,3,2,3104,1,0,3000,0,0,0,0,1,51,2,1,335412.5,12.723116,3,0,2,1
31,3111,6,1,12000,1,3,2,3104,4,1,9000,1,1,0,0,1,41,2,1,328247.06,12.701522,5,0,3,1
31,3112,3,1,7200,1,3,2,3104,4,1,9000,0,0,0,0,1,39,9,1,422682.06,12.954375,8,0,2,1
31,3114,6,1,12000,1,5,4,3105,6,1,12000,0,0,0,0,1,55,0,1,296398.75,12.599461,4,1,1,1
31,3116,4,1,9000,1,5,4,3105,4,1,9000,0,0,0,0,1,49,5,1,1123182,13.931676,11,0,2,1
31,3115,4,1,9000,1,5,4,3105,4,1,9000,0,0,0,0,1,56,0,1,197216.91,12.19206,9,1,1,1
31,3117,6,1,12000,1,5,4,3105,6,1,12000,0,0,1,1,0,65,0,1,242385.47,12.398285,7,0,3,1
31,3113,4,1,9000,1,5,4,3105,4,1,9000,0,0,0,0,1,63,6,1,368972.19,12.818477,5,0,3,1
31,3123,3,1,7200,1,5,4,3106,1,0,3000,0,0,1,0,1,28,3,1,334433.25,12.720193,4,0,2,1
31,3118,3,1,7200,1,5,4,3106,1,0,3000,0,0,1,0,1,41,0,0,354828.88,12.779391,4,0,6,1
31,3119,4,1,9000,1,5,4,3106,2,1,5700,0,0,0,0,1,39,5,1,234435.36,12.364935,5,0,3,1
31,3121,1,0,3000,1,5,4,3106,5,1,11000,1,1,0,0,1,40,5,1,543223.44,13.205276,6,0,3,1
31,3120,4,0,1800,1,5,4,3106,2,1,5700,0,0,1,0,0,38,3,1,514607.44,13.151159,5,0,4,1
31,3126,5,1,11000,1,3,2,3107,2,1,5700,0,0,0,0,1,41,3,1,162861.67,12.000656,4,0,1,1
31,3125,4,1,9000,1,3,2,3107,6,1,12000,1,1,1,0,1,58,1,1,269222.81,12.503295,7,0,4,1
31,3124,1,0,3000,1,3,2,3107,3,1,7200,0,0,0,0,1,42,0,0,27897.881,10.236306,8,0,2,1
31,3132,6,1,12000,1,4,3,3108,6,1,12000,0,0,0,0,1,34,11,0,612640,13.325533,3,0,2,1
31,3127,2,1,5700,1,4,3,3108,6,1,12000,0,0,1,0,0,33,0,1,499563.84,13.12149,4,0,3,1
31,3129,3,1,7200,1,4,3,3108,6,1,12000,0,0,0,0,1,25,7,0,543075.13,13.205003,13,0,1,1
31,3128,3,0,2400,1,4,3,3108,6,1,12000,0,0,1,0,0,36,3,1,755914.06,13.535683,12,0,3,1
31,3135,3,1,7200,1,5,4,3109,2,1,5700,0,0,0,0,1,33,4,1,275624.34,12.526794,15,0,2,1
31,3131,3,0,2400,1,5,4,3109,2,0,2700,0,0,0,0,1,57,2,1,601423.75,13.307055,10,1,1,1
31,3130,5,1,11000,1,5,4,3109,4,1,9000,0,0,0,0,1,45,0,1,245444.88,12.410828,7,1,0,1
31,3134,5,1,11000,1,5,4,3109,5,1,11000,1,1,0,0,1,56,6,1,466701,13.053444,5,0,2,1
31,3133,4,1,9000,1,5,4,3109,4,1,9000,0,0,1,0,1,81,0,1,605776.44,13.314266,10,0,4,1
31,3137,5,1,11000,1,2,1,3110,5,1,11000,0,0,0,1,1,48,0,1,435208.81,12.983582,11,0,3,1
31,3136,2,1,5700,1,2,1,3110,6,1,12000,0,0,0,0,1,63,2,1,656624.38,13.394867,8,0,3,1
31,3143,2,0,2700,1,3,2,3113,6,1,12000,0,0,0,0,1,42,5,1,795207.56,13.586358,7,1,3,1
31,3144,4,1,9000,1,3,2,3113,6,1,12000,0,0,0,0,1,23,8,0,528619.63,13.178024,5,1,4,1
31,3142,6,1,12000,1,3,2,3113,6,1,12000,0,0,1,0,1,65,0,0,380713.41,12.849802,8,1,2,1
32,3201,4,1,9000,1,2,1,3201,2,0,2700,1,0,1,0,1,32,5,0,1099919.1,13.910748,10,0,1,1
32,3203,2,1,5700,1,2,1,3201,3,1,7200,0,0,0,0,1,31,6,1,332015.31,12.712936,8,0,1,1
32,3228,4,1,9000,1,2,1,3202,3,1,7200,0,0,0,0,1,35,8,1,210452.25,12.257014,7,0,2,1
32,3202,3,1,7200,1,2,1,3202,4,1,9000,0,0,0,0,1,26,8,1,1098375.3,13.909343,18,0,1,1
32,3235,5,0,1000,1,3,2,3203,4,1,9000,0,0,0,0,1,39,4,1,453395.06,13.024519,10,1,1,1
32,3238,1,0,3000,1,3,2,3203,4,1,9000,0,0,1,0,1,55,0,0,443561.78,13.002592,7,1,0,1
32,3236,3,0,2400,1,3,2,3203,4,1,9000,0,0,0,0,1,30,15,0,715818,13.481181,8,0,1,1
32,3210,6,1,12000,1,5,4,3206,5,0,1000,0,0,1,0,0,58,0,0,280686.72,12.544994,7,0,1,1
32,3206,5,0,1000,1,5,4,3206,4,1,9000,0,0,0,0,1,40,4,1,566012.81,13.246372,8,0,1,1
32,3208,3,0,2400,1,5,4,3206,2,0,2700,0,0,0,0,0,20,7,0,664436.81,13.406695,5,0,2,1
32,3209,3,0,2400,1,5,4,3206,2,1,5700,0,0,0,1,1,,,0,946637.69,13.760672,19,1,2,
32,3212,3,1,7200,1,2,1,3207,5,1,11000,0,0,1,0,0,58,2,1,813097.44,13.608606,7,0,0,1
32,3213,6,1,12000,1,2,1,3207,6,1,12000,0,0,1,0,0,68,0,1,469651.31,13.059746,12,0,0,1
32,3211,2,0,2700,1,11,10,3208,2,1,5700,0,0,0,1,1,39,3,1,448497.59,13.013659,9,1,2,1
32,3219,6,0,0,1,11,10,3208,3,0,2400,0,0,0,0,1,39,5,1,512503.84,13.147063,6,1,4,1
32,3223,3,1,7200,1,11,10,3208,5,1,11000,1,1,0,0,1,26,5,1,525610.25,13.172316,8,0,5,1
32,3217,4,1,9000,1,11,10,3208,3,1,7200,1,1,0,0,1,18,9,0,568302.31,13.250409,10,0,2,1
32,3218,2,0,2700,1,11,10,3208,4,1,9000,0,0,1,0,1,50,0,0,495140.19,13.112597,7,0,3,1
32,3216,3,0,2400,1,11,10,3208,5,1,11000,0,0,0,0,1,,,0,332004.56,12.712904,13,0,3,
32,3221,4,0,1800,1,11,10,3208,4,1,9000,0,0,1,0,0,32,7,1,478044.97,13.07746,6,0,2,1
32,3222,4,0,1800,1,11,10,3208,4,1,9000,0,0,,0,,,,,1043447.4,13.858041,13,0,1,
32,3220,3,0,2400,1,11,10,3208,4,0,1800,0,0,1,0,0,30,6,1,948793.31,13.762946,11,1,4,1
32,3214,4,0,1800,1,11,10,3208,5,0,1000,0,0,0,0,1,33,2,1,977798.25,13.793058,7,0,4,1
32,3215,3,0,2400,1,11,10,3208,4,1,9000,0,0,1,1,1,61,1,0,1118679.9,13.92766,9,0,3,1
32,3225,3,1,7200,1,2,1,3209,3,1,7200,1,1,,0,,,,,778007.06,13.564491,,1,4,
32,3224,2,1,5700,1,2,1,3209,5,1,11000,1,1,0,0,1,,,0,502643.78,13.127637,9,0,1,
32,3226,1,0,3000,1,3,2,3210,3,0,2400,0,0,0,1,1,38,6,1,790794.63,13.580793,12,1,1,1
32,3229,3,1,7200,1,3,2,3210,3,1,7200,0,0,1,0,1,53,2,1,320066.59,12.676285,4,0,1,1
32,3227,3,0,2400,1,3,2,3210,1,0,3000,0,0,,1,,,,,827780.44,13.626503,7,0,1,
32,3232,1,0,3000,1,4,3,3212,4,0,1800,0,0,1,0,1,40,5,1,706581.44,13.468194,7,0,1,1
32,3231,4,0,1800,1,4,3,3212,4,1,9000,0,0,0,1,1,67,0,1,132305.25,11.792867,4,0,0,1
32,3233,3,0,2400,1,4,3,3212,4,1,9000,0,0,1,0,0,32,16,1,466358.19,13.05271,8,1,0,1
32,3234,4,0,1800,1,4,3,3212,4,1,9000,0,0,0,0,0,61,3,0,340763.63,12.738944,3,0,0,1
33,3312,4,1,9000,1,6,5,3301,4,0,1800,0,0,0,0,1,35,4,1,274590.94,12.523038,4,0,0,1
33,3319,3,1,7200,1,6,5,3301,4,1,9000,0,0,1,0,1,48,0,0,172865.58,12.060269,12,0,4,1
33,3313,2,0,2700,1,6,5,3301,4,0,1800,0,0,0,1,1,31,5,1,146960.27,11.897918,5,0,2,1
33,3311,3,1,7200,1,6,5,3301,4,1,9000,1,1,,,,,,,,,,2,4,
33,3315,4,1,9000,1,6,5,3301,5,1,11000,0,0,0,1,1,32,0,1,232189.13,12.355308,8,0,3,1
33,3314,3,0,2400,1,6,5,3301,1,0,3000,0,0,0,1,1,30,0,1,88679.586,11.392785,5,1,8,1
33,3317,4,0,1800,1,3,2,3302,3,0,2400,0,0,0,1,1,31,4,1,141383.91,11.859234,6,2,7,1
33,3316,1,0,3000,1,3,2,3302,1,0,3000,0,0,1,0,1,51,0,0,187569.94,12.141907,5,2,1,1
33,3318,4,1,9000,1,3,2,3302,4,0,1800,0,0,0,0,1,44,0,1,284670,12.559086,3,1,11,1
33,3321,6,1,12000,1,3,2,3303,6,1,12000,0,0,1,0,1,43,0,1,170423.56,12.046042,6,1,11,1
33,3322,6,1,12000,1,3,2,3303,6,1,12000,0,0,1,1,0,50,0,1,184880,12.127462,6,1,3,1
33,3320,6,1,12000,1,3,2,3303,6,0,0,0,0,1,0,1,52,4,0,119783.17,11.693439,5,0,7,1
33,3325,3,0,2400,1,3,2,3304,5,1,11000,0,0,0,1,0,27,3,0,691472.88,13.446579,9,1,11,1
33,3323,2,1,5700,1,3,2,3304,4,0,1800,0,0,1,1,0,42,3,1,535425.31,13.190817,6,2,4,1
33,3324,3,0,2400,1,3,2,3304,2,1,5700,0,0,,0,,,,,531973.38,13.184349,5,0,9,
33,3343,2,0,2700,1,4,3,3305,3,1,7200,0,0,0,1,1,37,1,1,412246.47,12.929377,8,0,8,1
33,3340,4,0,1800,1,4,3,3305,4,1,9000,0,0,0,1,1,33,0,1,80662.336,11.298027,8,0,7,1
33,3342,2,0,2700,1,4,3,3305,3,0,2400,1,0,0,1,1,32,3,1,13135.118,9.4830446,5,0,4,1
33,3341,4,1,9000,1,4,3,3305,2,0,2700,1,0,0,1,1,59,0,1,185789.52,12.13237,8,0,8,1
33,3338,4,0,1800,1,3,2,3306,2,1,5700,1,1,0,1,0,36,0,1,387457.47,12.867361,5,0,6,1
33,3337,3,0,2400,1,3,2,3306,4,1,9000,1,1,1,1,1,45,2,1,234368.92,12.364652,5,2,12,1
33,3336,4,0,1800,1,3,2,3306,3,1,7200,1,1,0,0,0,39,4,1,272208.09,12.514322,7,1,5,1
34,3412,6,1,12000,1,4,3,3401,6,1,12000,0,0,1,1,0,41,2,1,769108.31,13.552987,9,0,3,1
34,3402,4,1,9000,1,4,3,3401,4,0,1800,0,0,0,1,1,51,3,1,1335572.5,14.104871,8,0,5,1
34,3401,2,1,5700,1,4,3,3401,4,0,1800,0,0,,1,,,,,493045.75,13.108357,8,0,3,
34,3403,4,1,9000,1,4,3,3401,4,1,9000,0,0,0,1,1,48,0,1,1304148.6,14.081061,32,0,6,1
34,3404,4,1,9000,1,2,1,3402,4,1,9000,0,0,1,1,0,51,0,1,636882.25,13.36434,7,0,3,1
34,3405,4,1,9000,1,2,1,3402,4,1,9000,0,0,1,1,0,53,4,1,520566.09,13.162672,11,0,4,1
34,3421,4,1,9000,1,3,2,3404,4,1,9000,0,0,1,0,1,47,8,1,581389,13.273175,5,1,1,1
34,3415,2,0,2700,1,3,2,3404,5,1,11000,0,0,1,0,0,36,13,1,231225.61,12.35115,7,0,7,1
34,3420,3,0,2400,1,3,2,3404,4,0,1800,0,0,0,0,1,62,0,1,217903.03,12.291805,9,0,4,1
34,3410,1,0,3000,1,2,1,3408,3,0,2400,0,0,1,0,1,40,3,0,421052.69,12.950513,8,0,8,1
34,3409,3,1,7200,1,2,1,3408,3,1,7200,0,0,0,0,1,37,0,1,468776.81,13.057882,6,0,3,1
34,3418,6,1,12000,1,2,1,3411,6,1,12000,0,0,0,0,1,39,0,1,215396.64,12.280236,5,0,5,1
34,3419,5,1,11000,1,2,1,3411,6,1,12000,0,0,0,0,1,33,4,1,612348.5,13.325057,4,0,4,1
34,3424,3,0,2400,1,2,1,3415,4,0,1800,0,0,1,0,1,32,4,0,206938.41,12.240176,7,0,6,1
34,3423,4,0,1800,1,2,1,3415,5,1,11000,0,0,0,0,1,36,5,1,507135.19,13.136533,7,0,4,1
34,3427,4,0,1800,1,2,1,3417,6,1,12000,0,0,0,0,1,61,0,1,164670.17,12.0117,3,0,3,1
34,3428,2,0,2700,1,2,1,3417,1,0,3000,1,0,,0,,,,,239995.64,12.388376,,0,3,
35,3516,1,0,3000,1,3,2,3501,6,0,0,0,0,,0,,,,,1255465,14.043016,,0,6,
35,3515,2,1,5700,1,3,2,3501,4,1,9000,0,0,1,0,1,58,1,1,172391.66,12.057525,4,0,6,1
35,3502,6,1,12000,1,3,2,3501,6,1,12000,0,0,1,0,1,63,0,1,59867.512,10.999889,4,0,3,1
35,3503,4,0,1800,1,2,1,3502,2,0,2700,0,0,1,0,1,46,9,0,149105.31,11.912408,5,0,5,1
35,3504,3,1,7200,1,2,1,3502,5,1,11000,0,0,0,0,1,30,6,1,92112.547,11.430766,7,0,6,1
35,3512,4,0,1800,1,2,1,3503,6,1,12000,0,0,0,0,1,30,11,1,242649.22,12.399372,3,0,8,1
35,3508,3,0,2400,1,2,1,3503,4,0,1800,1,0,0,0,1,33,8,1,445360.69,13.006639,7,1,4,1
35,3506,1,0,3000,1,3,2,3504,6,0,0,0,0,1,0,1,40,2,1,643218.44,13.37424,10,0,8,1
35,3505,1,0,3000,1,3,2,3504,5,1,11000,0,0,0,0,1,24,12,0,133815.09,11.804214,4,1,10,1
35,3507,4,1,9000,1,3,2,3504,4,1,9000,0,0,0,0,1,32,1,1,102212.59,11.53481,8,0,4,1
35,3510,4,1,9000,1,2,1,3505,4,0,1800,0,0,1,0,1,29,4,0,132096.09,11.791285,16,1,7,1
35,3511,4,1,9000,1,2,1,3505,3,1,7200,0,0,0,0,1,67,1,1,144727.19,11.882606,4,1,6,1
35,3514,4,0,1800,1,3,2,3506,4,1,9000,0,0,0,0,1,27,7,1,294426.91,12.592786,4,3,8,1
35,3513,3,0,2400,1,3,2,3506,4,1,9000,0,0,0,0,1,39,0,1,294295.16,12.592339,10,1,6,1
35,3509,4,1,9000,1,3,2,3506,4,1,9000,0,0,0,0,1,49,4,1,265137.53,12.488004,5,0,9,1
35,3518,4,1,9000,1,4,3,3507,4,1,9000,0,0,0,0,1,30,3,1,106072.3,11.571877,5,0,10,1
35,3520,4,0,1800,1,4,3,3507,6,1,12000,0,0,0,0,1,28,1,1,211535,12.262146,5,2,7,1
35,3519,4,1,9000,1,4,3,3507,5,1,11000,0,0,0,0,1,38,0,1,250167.44,12.429886,5,0,10,1
35,3517,5,0,1000,1,4,3,3507,5,1,11000,0,0,0,0,1,70,0,1,301925.66,12.617936,13,0,3,1
35,3521,4,1,9000,1,3,2,3508,5,1,11000,0,0,0,0,1,27,5,1,308749.38,12.640285,20,1,7,1
35,3527,6,0,0,1,3,2,3508,6,1,12000,0,0,,0,,,,,551979.69,13.221267,13,0,4,
35,3526,5,1,11000,1,3,2,3508,2,1,5700,0,0,,,,,,,,,,0,7,
35,3523,4,1,9000,1,2,1,3509,4,1,9000,0,0,0,0,1,47,11,1,690797.63,13.445602,6,0,6,1
35,3522,4,0,1800,1,2,1,3509,5,1,11000,0,0,1,0,1,31,6,0,799999,13.592366,6,1,7,1
35,3524,3,1,7200,1,2,1,3510,5,1,11000,0,0,0,0,1,54,9,1,252432.73,12.4389,6,0,4,1
35,3533,6,1,12000,1,4,3,3511,6,0,0,0,0,0,0,1,33,2,1,62572.57,11.044083,9,0,4,1
35,3501,6,1,12000,1,4,3,3511,6,1,12000,0,0,0,0,1,57,1,1,179861.78,12.099944,9,4,4,1
35,3531,4,1,9000,1,4,3,3511,2,0,2700,0,0,1,0,1,43,11,1,416593.19,12.939865,4,0,12,1
35,3534,6,1,12000,1,4,3,3511,6,1,12000,0,0,0,0,1,55,2,1,534129.44,13.188394,11,1,10,1
35,3530,4,1,9000,1,2,1,3512,6,1,12000,0,0,1,0,1,44,5,1,453240.09,13.024178,6,0,13,1
35,3535,4,0,1800,1,2,1,3512,6,1,12000,0,0,1,0,1,40,7,0,80593.82,11.297177,8,0,7,1
35,3528,4,1,9000,1,3,2,3513,4,1,9000,0,0,1,0,1,23,2,1,124192.09,11.729585,4,2,9,1
35,3532,6,1,12000,1,3,2,3513,6,1,12000,0,0,0,0,1,44,3,0,109098.91,11.60001,9,0,12,1
35,3529,6,1,12000,1,3,2,3513,6,1,12000,0,0,0,0,1,30,3,1,531583.5,13.183616,12,0,10,1
36,3601,4,1,9000,1,4,3,3601,6,1,12000,0,0,1,0,1,38,2,1,622963.75,13.342243,7,0,3,1
36,3604,5,1,11000,1,4,3,3601,5,1,11000,0,0,1,0,0,67,0,1,560625.88,13.236809,28,2,4,1
36,3603,3,0,2400,1,4,3,3601,6,1,12000,1,1,0,0,1,46,5,1,206710.31,12.239074,8,0,5,1
36,3602,3,0,2400,1,4,3,3601,6,1,12000,0,0,0,0,1,21,0,0,222298.41,12.311776,7,1,4,1
36,3606,2,0,2700,1,2,1,3602,2,0,2700,0,0,1,0,1,50,4,0,211477.52,12.261874,11,0,7,1
36,3605,1,0,3000,1,2,1,3602,6,1,12000,0,0,0,0,1,35,1,1,678218.69,13.427225,9,3,5,1
36,3607,2,0,2700,1,2,1,3603,3,1,7200,0,0,0,0,1,31,1,1,280440.28,12.544116,4,1,4,1
36,3612,3,1,7200,1,2,1,3603,4,1,9000,0,0,1,0,1,31,1,1,541873.94,13.202788,6,1,8,1
36,3610,4,1,9000,1,4,3,3604,5,1,11000,0,0,0,0,1,52,0,1,676898.19,13.425276,10,2,6,1
36,3608,4,1,9000,1,4,3,3604,3,0,2400,0,0,0,0,1,48,2,1,419706.28,12.94731,7,0,3,1
36,3609,6,1,12000,1,4,3,3604,6,1,12000,0,0,0,0,1,37,4,1,501205.81,13.124772,8,0,4,1
36,3611,4,1,9000,1,4,3,3604,4,1,9000,0,0,0,0,1,43,3,1,955612.44,13.770107,9,1,6,1
36,3616,4,1,9000,1,4,3,3605,6,1,12000,0,0,0,0,1,34,6,1,690852.44,13.445682,10,0,5,1
36,3613,4,1,9000,1,4,3,3605,4,1,9000,0,0,1,0,1,48,2,0,171154.63,12.050323,10,1,4,1
36,3614,5,0,1000,1,4,3,3605,4,1,9000,0,0,0,0,1,38,0,1,409066.25,12.921633,8,0,6,1
36,3615,1,0,3000,1,4,3,3605,2,1,5700,0,0,1,0,1,35,6,1,410055.97,12.924049,5,0,7,1
37,3703,3,1,7200,1,7,6,3701,4,0,1800,0,0,0,0,1,34,2,1,402449.72,12.905326,8,0,0,1
37,3701,5,1,11000,1,7,6,3701,5,0,1000,0,0,0,0,1,37,5,1,1205764.6,14.002625,6,1,0,1
37,3707,3,0,2400,1,7,6,3701,3,0,2400,0,0,0,0,1,52,0,1,220065.27,12.30168,3,1,0,1
37,3706,5,0,1000,1,7,6,3701,1,0,3000,0,0,0,0,1,24,1,1,688160.81,13.441778,9,0,0,1
37,3705,4,1,9000,1,7,6,3701,4,0,1800,0,0,0,0,1,55,1,1,688680.13,13.442533,9,0,0,1
37,3704,4,0,1800,1,7,6,3701,4,0,1800,0,0,0,0,1,29,2,1,77934.07,11.263618,7,0,0,1
37,3702,2,0,2700,1,7,6,3701,2,0,2700,0,0,0,0,1,68,0,1,350674.06,12.767612,7,0,0,1
37,3740,2,1,5700,1,3,2,3702,4,0,1800,0,0,0,0,1,40,5,1,491813.97,13.105856,5,0,0,1
37,3726,6,1,12000,1,3,2,3702,3,1,7200,0,0,0,0,1,48,2,0,224947.09,12.323621,8,0,0,1
37,3727,4,0,1800,1,3,2,3702,4,0,1800,0,0,0,0,1,37,1,1,530395.63,13.181378,11,0,0,1
37,3736,6,1,12000,1,6,5,3703,1,0,3000,0,0,0,1,1,41,0,1,510350.72,13.142854,8,0,0,1
37,3735,6,0,0,1,6,5,3703,1,0,3000,0,0,0,0,1,38,0,1,350945.5,12.768386,11,0,0,1
37,3738,1,0,3000,1,6,5,3703,1,0,3000,0,0,0,0,1,32,3,1,342425.13,12.743809,6,0,0,1
37,3739,6,0,0,1,6,5,3703,1,0,3000,0,0,1,0,1,52,0,0,419825,12.947594,12,0,2,1
37,3734,3,1,7200,1,6,5,3703,1,0,3000,0,0,0,1,1,39,2,1,435121.19,12.98338,9,0,0,1
37,3737,4,0,1800,1,6,5,3703,1,0,3000,0,0,1,0,1,54,0,0,248104.91,12.421607,7,0,0,1
37,3717,4,0,1800,1,9,8,3704,3,0,2400,0,0,0,1,1,29,0,0,400566.03,12.900634,5,0,0,1
37,3723,5,1,11000,1,9,8,3704,5,1,11000,0,0,0,0,1,25,5,1,494756.97,13.111822,6,0,0,1
37,3725,2,0,2700,1,9,8,3704,3,1,7200,0,0,0,1,1,34,2,1,370240.03,12.821907,6,0,0,1
37,3718,6,0,0,1,9,8,3704,1,0,3000,0,0,1,0,1,41,3,0,542011.19,13.203042,4,0,0,1
37,3724,3,1,7200,1,9,8,3704,5,1,11000,0,0,1,0,1,32,4,0,236819.39,12.375053,8,0,0,1
37,3721,2,1,5700,1,9,8,3704,5,0,1000,0,0,0,0,1,38,11,1,592836.81,13.292674,7,0,0,1
37,3720,6,1,12000,1,9,8,3704,3,0,2400,0,0,0,0,1,39,4,1,351219,12.769165,9,0,0,1
37,3722,2,1,5700,1,9,8,3704,5,1,11000,0,0,0,0,1,43,0,1,876099,13.683234,7,0,0,1
37,3719,3,0,2400,1,9,8,3704,4,0,1800,0,0,0,0,1,33,2,1,698268.81,13.45636,10,0,0,1
37,3733,6,0,0,1,2,1,3705,6,0,0,0,0,0,1,1,33,9,1,699646.69,13.458331,6,0,0,1
37,3728,6,1,12000,1,2,1,3705,6,1,12000,0,0,0,1,1,53,5,1,182537.92,12.114714,12,0,0,1
37,3732,3,1,7200,1,4,3,3707,2,0,2700,0,0,0,0,1,62,0,1,236278.95,12.372768,9,0,0,1
37,3729,4,0,1800,1,4,3,3707,2,0,2700,0,0,1,1,1,53,3,0,287356.56,12.56848,7,0,0,1
37,3731,6,0,0,1,4,3,3707,1,0,3000,0,0,1,0,1,60,5,0,645339.19,13.377531,15,0,0,1
37,3730,4,0,1800,1,4,3,3707,4,0,1800,0,0,0,0,1,34,4,1,590724.5,13.289105,6,0,0,1
37,3713,2,1,5700,1,9,8,3711,3,0,2400,0,0,0,0,1,46,5,1,520608.5,13.162754,7,0,0,1
37,3716,2,0,2700,1,9,8,3711,1,0,3000,0,0,0,0,1,29,5,1,214264.67,12.274967,4,0,0,1
37,3711,5,0,1000,1,9,8,3711,3,0,2400,0,0,0,0,1,42,0,1,310061.63,12.644526,16,0,0,1
37,3709,2,0,2700,1,9,8,3711,6,0,0,0,0,0,1,1,31,0,1,124380.37,11.7311,6,0,0,1
37,3710,3,0,2400,1,9,8,3711,5,0,1000,0,0,0,1,1,69,2,1,909387.81,13.720527,20,0,0,1
37,3712,4,0,1800,1,9,8,3711,3,1,7200,0,0,0,1,1,48,0,1,350837.78,12.768079,6,0,0,1
37,3715,4,0,1800,1,9,8,3711,1,0,3000,0,0,0,0,1,33,3,1,691631.81,13.446809,5,0,0,1
37,3708,5,0,1000,1,9,8,3711,4,0,1800,0,0,1,1,1,55,0,0,1144679.5,13.950635,7,0,0,1
37,3714,1,0,3000,1,9,8,3711,1,0,3000,0,0,0,0,1,50,0,1,406592.22,12.915566,11,0,0,1
38,3801,2,0,2700,1,3,2,3801,2,0,2700,0,0,0,0,1,29,0,1,204057.69,12.226158,9,0,2,1
38,3802,2,0,2700,1,3,2,3801,4,0,1800,0,0,0,0,1,32,0,1,381530.81,12.851947,4,0,1,1
38,3803,1,0,3000,1,3,2,3801,2,1,5700,0,0,0,0,1,38,1,1,451187.84,13.019639,5,0,0,1
38,3807,4,1,9000,1,4,3,3802,2,1,5700,1,1,1,0,1,72,2,0,277960.88,12.535235,3,0,0,1
38,3804,1,0,3000,1,4,3,3802,3,0,2400,0,0,1,1,1,40,5,1,540748.5,13.200709,8,0,0,1
38,3805,2,1,5700,1,4,3,3802,2,0,2700,0,0,0,0,1,41,5,1,580514.88,13.27167,6,0,2,1
38,3806,4,0,1800,1,4,3,3802,6,0,0,0,0,1,1,0,40,0,1,665820.81,13.408776,3,0,1,1
38,3808,2,0,2700,1,3,2,3803,2,0,2700,0,0,0,1,1,44,5,1,570504.5,13.254276,5,0,0,1
38,3809,6,0,0,1,3,2,3803,3,0,2400,0,0,0,0,1,30,5,1,425716.63,12.961529,6,0,0,1
38,3810,5,0,1000,1,3,2,3803,1,0,3000,0,0,0,0,1,35,5,0,488115.66,13.098308,8,1,0,1
38,3812,2,0,2700,1,3,2,3804,3,0,2400,0,0,0,0,1,31,4,0,558530.94,13.233066,8,0,0,1
38,3811,3,1,7200,1,3,2,3804,4,0,1800,0,0,0,0,1,35,0,1,509300.78,13.140794,6,0,0,1
38,3813,5,1,11000,1,3,2,3804,4,1,9000,0,0,0,0,1,26,0,1,495064.53,13.112443,6,0,0,1
38,3815,3,0,2400,1,3,2,3805,2,1,5700,0,0,1,0,1,30,5,1,205215.88,12.231818,4,0,1,1
